date,target_level_max,target_level_mean,target_level_min,target_level_std,grafton_level,hermann_level,daily_precip,daily_temp_avg,daily_snowfall,daily_humidity,daily_wind,precip_7d,precip_14d,precip_30d,soil_deep_30d,heavy_rain_48h,is_flood,is_major_flood
2010-12-15,5.09,4.321666666666666,4.02,0.29176623559261244,15.56,10.21,0.8,-2.1041666666666665,0.0,49.166666666666664,13.508333333333333,14.299999999999997,15.100000000000007,113.40000000000002,0.26346898148148146,0,0,0
2010-12-16,6.32,5.847142857142858,5.13,0.3915500332925906,15.72,9.61,0.5,-1.6624999999999999,0.14,79.45833333333333,12.170833333333334,14.999999999999998,15.800000000000006,114.10000000000001,0.26582100694444444,0,0,0
2010-12-19,6.21,5.9629166666666675,5.63,0.1863022127961811,15.77,7.59,0.0,-1.3416666666666668,0.07,67.66666666666667,6.683333333333334,3.3791666666666633,15.600000000000009,109.60000000000001,0.27310625,0,0,0
2010-12-20,5.63,5.446666666666666,5.21,0.0917305442784636,15.89,7.34,0.0,2.0666666666666664,0.0,62.583333333333336,14.095833333333333,1.2999999999999965,15.600000000000009,109.60000000000001,0.27559965277777776,0,0,0
2010-12-21,6.05,5.71875,5.38,0.17053145827345031,15.85,7.28,0.0,4.1125,0.0,77.625,8.216666666666667,1.2999999999999965,15.600000000000009,109.60000000000001,0.2781208333333333,0,0,0
2010-12-22,6.31,5.786666666666666,5.09,0.4569241842416827,15.6,7.39,0.0,-1.1041666666666667,0.0,69.45833333333333,14.7875,1.2999999999999965,15.600000000000009,108.8875,0.2806611111111111,0,0,0
2010-12-23,5.39,5.222083333333333,5.04,0.09324950945979721,15.67,6.6,0.0,-0.19583333333333333,0.0,75.45833333333333,6.8125,0.5999999999999976,15.600000000000009,98.45,0.28322569444444445,0,0,0
2010-12-24,5.56,5.426818181818182,5.22,0.08774347695936015,15.83,6.15,6.3,-0.325,4.34,79.875,8.65,0.2874999999999994,15.887500000000008,92.17083333333335,0.2858021412037037,0,0,0
2010-12-25,5.5,5.315,5.15,0.08634096307525131,15.73,6.03,0.0,-1.6125,0.9800000000000001,87.29166666666667,14.029166666666667,5.524999999999996,19.862500000000008,63.44166666666667,0.2883675925925926,0,0,0
2010-12-26,5.31,5.062083333333333,4.6,0.20629188200147447,15.67,6.07,0.0,-3.6458333333333335,0.0,80.58333333333333,14.529166666666667,6.299999999999996,9.679166666666672,37.46250000000001,0.2905751736111111,0,0,0
2010-12-27,4.66,4.5304166666666665,4.35,0.08105173692137008,15.71,6.14,0.0,-5.7749999999999995,0.0,76.04166666666667,6.95,6.299999999999996,7.600000000000006,37.10000000000001,0.2923309027777778,0,0,0
2010-12-28,4.58,4.449166666666667,4.26,0.07977777104947936,15.77,6.07,0.0,-3.108333333333333,0.0,76.58333333333333,8.691666666666666,6.299999999999996,7.600000000000006,37.10000000000001,0.2939132523148148,0,0,0
2010-12-29,4.84,4.574583333333334,4.38,0.13045002930213329,15.71,5.98,2.8,1.4041666666666668,0.0,91.83333333333333,14.5,6.316666666666663,7.616666666666673,37.116666666666674,0.29541197916666667,0,0,0
2010-12-30,5.21,4.7283333333333335,4.24,0.3007478601126176,15.83,5.93,0.1,9.991666666666667,0.0,93.58333333333333,23.366666666666664,8.866666666666662,9.466666666666674,28.108333333333338,0.2968162615740741,0,0,0
2010-12-31,6.11,5.4245833333333335,4.95,0.39803844217521894,15.94,5.91,15.200000000000001,13.7875,0.0,94.375,18.8875,11.716666666666663,12.004166666666672,28.404166666666672,0.2980210648148148,1,0,0
2011-01-01,10.18,8.729999999999999,6.39,1.2950306358639114,16.67,8.94,0.0,-0.23750000000000004,0.0,38.583333333333336,15.204166666666666,18.791666666666664,24.316666666666674,40.716666666666676,0.2991467592592592,1,0,0
2011-01-02,10.23,10.025833333333333,9.79,0.13098014010318196,16.01,8.27,0.0,-2.704166666666667,0.0,43.125,10.329166666666667,18.099999999999998,24.400000000000006,40.800000000000004,0.30036452546296294,1,0,0
2011-01-03,9.76,9.064583333333333,8.04,0.5352689625962274,15.89,7.19,0.0,0.20416666666666664,0.0,50.083333333333336,12.641666666666666,18.099999999999998,24.400000000000006,40.43333333333334,0.30163425925925924,0,0,0
2011-01-04,8.98,8.56875,8.08,0.29808537586461364,16.17,6.97,0.0,-0.7041666666666666,0.0,58.291666666666664,9.979166666666666,18.099999999999998,24.400000000000006,40.0,0.3029255208333333,0,0,0
2011-01-05,9.61,9.182916666666667,8.77,0.25990766197560083,16.38,6.59,0.0,-0.5416666666666666,0.0,58.25,8.591666666666667,18.083333333333332,24.400000000000006,40.0,0.30422320601851854,0,0,0
2011-01-06,9.32,9.108333333333333,8.88,0.12429511399213969,16.05,6.44,0.0,-0.01250000000000003,0.0,69.75,11.4,15.533333333333331,24.400000000000006,40.0,0.3055201388888889,0,0,0
